# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_fld            14:(.)w_fld              15:(.)rho_ur             16:(.)rho_crit           17:gr.fac. D             18:gr.fac. f          
       1.702404712699e+06       2.576603122307e-10       2.690019060756e-01       6.330377485454e+06       1.418964946860e+04       8.335057479394e-03       2.415654031654e+10       1.552929303694e-01       2.311167084917e+13       1.222004930069e+10       3.275254833668e+10       3.533029674278e-08       9.291007815681e+11       3.333333333333e-01       1.598793487997e+13       4.007367910834e+13       1.700991476314e-03       1.580086955416e-01 
       1.690570687644e+06       2.612795047503e-10       2.708843909695e-01       6.242698506178e+06       1.418964758611e+04       8.393401882816e-03       2.398861646673e+10       1.563795673416e-01       2.247571093135e+13       1.196697899082e+10       3.207426158408e+10       3.533029674278e-08       9.035348733072e+11       3.333333333333e-01       1.554799759380e+13       3.897128463904e+13       1.702866391938e-03       1.578458795503e-01 
       1.678818924929e+06       2.649495289905e-10       2.727800458379e-01       6.156234093694e+06       1.418964569046e+04       8.452154683032e-03       2.382185991282e+10       1.574738049662e-01       2.185725060614e+13       1.171914962058e+10       3.141002175752e+10       3.533029674278e-08       8.786724574622e+11       3.333333333333e-01       1.512016598137e+13       3.789921821636e+13       1.704741440657e-03       1.576835003185e-01 
       1.667148852719e+06       2.686710987837e-10       2.746889627670e-01       6.070967422132e+06       1.418964378154e+04       8.511318738622e-03       2.365626254053e+10       1.585756963660e-01       2.125580834062e+13       1.147645265319e+10       3.075953795342e+10       3.533029674278e-08       8.544941761682e+11       3.333333333333e-01       1.470410693320e+13       3.685664544059e+13       1.706616623559e-03       1.575215570700e-01 
       1.655559903156e+06       2.724449379843e-10       2.766112344834e-01       5.986881898730e+06       1.418964185927e+04       8.570896928174e-03       2.349181629199e+10       1.596852950350e-01       2.067091585212e+13       1.123878179962e+10       3.012252529264e+10       3.533029674278e-08       8.309812042266e+11       3.333333333333e-01       1.429949650589e+13       3.584275486934e+13       1.708491941738e-03       1.573600490377e-01 
       1.644051512330e+06       2.762717806099e-10       2.785469543651e-01       5.903961160594e+06       1.418963992355e+04       8.630892150423e-03       2.332851316536e+10       1.608026548401e-01       2.010211774362e+13       1.100603297199e+10       2.949870479570e+10       3.533029674278e-08       8.081152344480e+11       3.333333333333e-01       1.390601966997e+13       3.485675738580e+13       1.710367396296e-03       1.571989754625e-01 
       1.632623120248e+06       2.801523709834e-10       2.804962164410e-01       5.822189071524e+06       1.418963797429e+04       8.691307324391e-03       2.316634521440e+10       1.619278300244e-01       1.954897114914e+13       1.077810423803e+10       2.888780326065e+10       3.533029674278e-08       7.858784633985e+11       3.333333333333e-01       1.352337006453e+13       3.389788558457e+13       1.712242988346e-03       1.570383355942e-01 
       1.621274170812e+06       2.840874638778e-10       2.824591153949e-01       5.741549718867e+06       1.418963601139e+04       8.752145389534e-03       2.300530454812e+10       1.630608752093e-01       1.901104538901e+13       1.055489577645e+10       2.828955314338e+10       3.533029674278e-08       7.642535775374e+11       3.333333333333e-01       1.315124975876e+13       3.296539317422e+13       1.714118719009e-03       1.568781286907e-01 
       1.610004111789e+06       2.880778246634e-10       2.844357465747e-01       5.662027410421e+06       1.418963403476e+04       8.813409305878e-03       2.284538333038e+10       1.642018453974e-01       1.848792163442e+13       1.033630983316e+10       2.770369244044e+10       3.533029674278e-08       7.432237397375e+11       3.333333333333e-01       1.278936901993e+13       3.205855439636e+13       1.715994589414e-03       1.567183540187e-01 
       1.598812394786e+06       2.921242294557e-10       2.864262059938e-01       5.583606671383e+06       1.418963204430e+04       8.875102054167e-03       2.268657377951e+10       1.653507959752e-01       1.797919258144e+13       1.012225067853e+10       2.712996457434e+10       3.533029674278e-08       7.227725761754e+11       3.333333333333e-01       1.243744608784e+13       3.117666346072e+13       1.717870600702e-03       1.565590108532e-01 
       1.587698475220e+06       2.962274652666e-10       2.884305903317e-01       5.506272241335e+06       1.418963003991e+04       8.937226636007e-03       2.252886816794e+10       1.665077827156e-01       1.748446213382e+13       9.912624565417e+09       2.656811828114e+10       3.533029674278e-08       7.028841635829e+11       3.333333333333e-01       1.209520695545e+13       3.031903399570e+13       1.719746754019e-03       1.564000984779e-01 
       1.576661812295e+06       3.003883301575e-10       2.904489969478e-01       5.430009071274e+06       1.418962802151e+04       8.999786074013e-03       2.237225882180e+10       1.676728617804e-01       1.700334509461e+13       9.707339688138e+09       2.601790750045e+10       3.533029674278e-08       6.835430168492e+11       3.333333333333e-01       1.176238515547e+13       2.948499851412e+13       1.721623050523e-03       1.562416161847e-01 
       1.565701868973e+06       3.046076333942e-10       2.924815238821e-01       5.354802320684e+06       1.418962598898e+04       9.062783411956e-03       2.221673812059e+10       1.688460897237e-01       1.653546686626e+13       9.506306142243e+09       2.547909126761e+10       3.533029674278e-08       6.647340769642e+11       3.333333333333e-01       1.143872155297e+13       2.867390789361e+13       1.723499491380e-03       1.560835632742e-01 
       1.554818111950e+06       3.088861956040e-10       2.945282698547e-01       5.280637354648e+06       1.418962394223e+04       9.126221714907e-03       2.206229849677e+10       1.700275234939e-01       1.608046315893e+13       9.309435885152e+09       2.495143360824e+10       3.533029674278e-08       6.464426992936e+11       3.333333333333e-01       1.112396414359e+13       2.788513087130e+13       1.725376077766e-03       1.559259390553e-01 
       1.544010011630e+06       3.132248489355e-10       2.965893342771e-01       5.207499740997e+06       1.418962188117e+04       9.190104069392e-03       2.190893243539e+10       1.712172204367e-01       1.563797970687e+13       9.116642697594e+09       2.443470343481e+10       3.533029674278e-08       6.286546421766e+11       3.333333333333e-01       1.081786785730e+13       2.711805355249e+13       1.727252810866e-03       1.557687428454e-01 
       1.533277042097e+06       3.176244372200e-10       2.986648172573e-01       5.135375247504e+06       1.418961980568e+04       9.254433583539e-03       2.175663247376e+10       1.724152382981e-01       1.520767199262e+13       8.927842145849e+09       2.392867444549e+10       3.533029674278e-08       6.113560558375e+11       3.333333333333e-01       1.052019436763e+13       2.637207893268e+13       1.729129691875e-03       1.556119739706e-01 
       1.522618681091e+06       3.220858161356e-10       3.007548196001e-01       5.064249839114e+06       1.418961771568e+04       9.319213387230e-03       2.160539120105e+10       1.736216352267e-01       1.478920497871e+13       8.742951544769e+09       2.343312502504e+10       3.533029674278e-08       5.945334716017e+11       3.333333333333e-01       1.023071190609e+13       2.564662643296e+13       1.731006721997e-03       1.554556317650e-01 
       1.512034409983e+06       3.266098533734e-10       3.028594428124e-01       4.994109675208e+06       1.418961561106e+04       9.384446632251e-03       2.145520125797e+10       1.748364697770e-01       1.438225284683e+13       8.561889921566e+09       2.294783814772e+10       3.533029674278e-08       5.781737914100e+11       3.333333333333e-01       9.949195081698e+12       2.494113144801e+13       1.732883902446e-03       1.552997155715e-01 
       1.501523713749e+06       3.311974288062e-10       3.049787891141e-01       4.924941106916e+06       1.418961349171e+04       9.450136492450e-03       2.130605533635e+10       1.760598009119e-01       1.398649874416e+13       8.384577980352e+09       2.247260128227e+10       3.533029674278e-08       5.622642776194e+11       3.333333333333e-01       9.675424705544e+12       2.425504490659e+13       1.734761234445e-03       1.551442247414e-01 
       1.491086080944e+06       3.358494346592e-10       3.071129614364e-01       4.856730674454e+06       1.418961135754e+04       9.516286163886e-03       2.115794617885e+10       1.772916880056e-01       1.360163453666e+13       8.210938067408e+09       2.200720629883e+10       3.533029674278e-08       5.467925430865e+11       3.333333333333e-01       9.409187620075e+12       2.358783284418e+13       1.736638719226e-03       1.549891586344e-01 
       1.480721003681e+06       3.405667756838e-10       3.092620634270e-01       4.789465104510e+06       1.418960920844e+04       9.582898864987e-03       2.101086657857e+10       1.785321908466e-01       1.322736056913e+13       8.040894137178e+09       2.155144937779e+10       3.533029674278e-08       5.317465415222e+11       3.333333333333e-01       9.150276533155e+12       2.293897598732e+13       1.738516358034e-03       1.548345166186e-01 
       1.470427977601e+06       3.453503693330e-10       3.114261994633e-01       4.723131307657e+06       1.418960704430e+04       9.649977836710e-03       2.086480937871e+10       1.797813696402e-01       1.286338543195e+13       7.874371718965e+09       2.110513092052e+10       3.533029674278e-08       5.171145581129e+11       3.333333333333e-01       8.898489856668e+12       2.230796934937e+13       1.740394152121e-03       1.546802980707e-01 
       1.460206501851e+06       3.502011459398e-10       3.136054746465e-01       4.657716375805e+06       1.418960486503e+04       9.717526342690e-03       2.071976747221e+10       1.810392850121e-01       1.250942573414e+13       7.711297884315e+09       2.066805546196e+10       3.533029674278e-08       5.028852003992e+11       3.333333333333e-01       8.653631549556e+12       2.169432183745e+13       1.742272102750e-03       1.545265023756e-01 
       1.450056079060e+06       3.551200488978e-10       3.157999948126e-01       4.593207579693e+06       1.418960267051e+04       9.785547669407e-03       2.057573380142e+10       1.823059980105e-01       1.216520588276e+13       7.551601215082e+09       2.024003158500e+10       3.533029674278e-08       4.890473894056e+11       3.333333333333e-01       8.415510965186e+12       2.109755587015e+13       1.744150211193e-03       1.543731289268e-01 
       1.439976215317e+06       3.601080348449e-10       3.180098665362e-01       4.529592366405e+06       1.418960046064e+04       9.854045126344e-03       2.043270135776e+10       1.835815701096e-01       1.183045786827e+13       7.395211772143e+09       1.982087183669e+10       3.533029674278e-08       4.755903510149e+11       3.333333333333e-01       8.183942702908e+12       2.051720700580e+13       1.746028478735e-03       1.542201771263e-01 
       1.429966420139e+06       3.651660738486e-10       3.202351971377e-01       4.466858356935e+06       1.418959823530e+04       9.923022046142e-03       2.029066318135e+10       1.848660632124e-01       1.150492105592e+13       7.242061064777e+09       1.941039264611e+10       3.533029674278e-08       4.625036075788e+11       3.333333333333e-01       7.958746463708e+12       1.995282358092e+13       1.747906906668e-03       1.540676463845e-01 
       1.420026206458e+06       3.702951495950e-10       3.224760946869e-01       4.404993343768e+06       1.418959599441e+04       9.992481784771e-03       2.014961236070e+10       1.861595396536e-01       1.118834198279e+13       7.092082020663e+09       1.900841424398e+10       3.533029674278e-08       4.497769697606e+11       3.333333333333e-01       7.739746909824e+12       1.940396635864e+13       1.749785496296e-03       1.539155361202e-01 
       1.410155090588e+06       3.754962595796e-10       3.247326680048e-01       4.343985288514e+06       1.418959373783e+04       1.006242772169e-02       2.000954203237e+10       1.874620622028e-01       1.088047416046e+13       6.945208956508e+09       1.861476058394e+10       3.533029674278e-08       4.374005286017e+11       3.333333333333e-01       7.526773528227e+12       1.887020818683e+13       1.751664248933e-03       1.537638457606e-01 
       1.400352592206e+06       3.807704153009e-10       3.270050266747e-01       4.283822319558e+06       1.418959146548e+04       1.013286326000e-02       1.987044538062e+10       1.887736940671e-01       1.058107788306e+13       6.801377549283e+09       1.822925926545e+10       3.533029674278e-08       4.253646478060e+11       3.333333333333e-01       7.319660497863e+12       1.835113366555e+13       1.753543165903e-03       1.536125747414e-01 
       1.390618234330e+06       3.861186424576e-10       3.292932810455e-01       4.224492729752e+06       1.418958917722e+04       1.020379182663e-02       1.973231563709e+10       1.900944988947e-01       1.028992004068e+13       6.660524808049e+09       1.785174145827e+10       3.533029674278e-08       4.136599562379e+11       3.333333333333e-01       7.118246560544e+12       1.784633882373e+13       1.755422248542e-03       1.534617225069e-01 
       1.380951543292e+06       3.915419811471e-10       3.315975422338e-01       4.165984974137e+06       1.418958687296e+04       1.027521687250e-02       1.959514608048e+10       1.914245407777e-01       1.000677393784e+13       6.522589046372e+09       1.748204182855e+10       3.533029674278e-08       4.022773406250e+11       3.333333333333e-01       6.922374895390e+12       1.735543080473e+13       1.757301498195e-03       1.533112885095e-01 
       1.371352048716e+06       3.970414860680e-10       3.339179221348e-01       4.108287667693e+06       1.418958455258e+04       1.034714187267e-02       1.945893003619e+10       1.927638842551e-01       9.731419117000e+12       6.387509855310e+09       1.711999846639e+10       3.533029674278e-08       3.912079384636e+11       3.333333333333e-01       6.731892996732e+12       1.687802756052e+13       1.759180916219e-03       1.531612722104e-01 
       1.361819283497e+06       4.026182267249e-10       3.362545334239e-01       4.051389583128e+06       1.418958221597e+04       1.041957032652e-02       1.932366087605e+10       1.941125943158e-01       9.463641186901e+12       6.255228076952e+09       1.676545281496e+10       3.533029674278e-08       3.804431311173e+11       3.333333333333e-01       6.546652555370e+12       1.641375755428e+13       1.761060503980e-03       1.530116730790e-01 
       1.352352783775e+06       4.082732876360e-10       3.386074895607e-01       3.995279648690e+06       1.418957986301e+04       1.049250575792e-02       1.918933201793e+10       1.954707364023e-01       9.203231655650e+12       6.125685778513e+09       1.641824960106e+10       3.533029674278e-08       3.699745371073e+11       3.333333333333e-01       6.366509343097e+12       1.596225947123e+13       1.762940262858e-03       1.528624905934e-01 
       1.342952088919e+06       4.140077685442e-10       3.409769048012e-01       3.939946946010e+06       1.418957749360e+04       1.056595171543e-02       1.905593692548e+10       1.968383764131e-01       8.949987768386e+12       5.998826226962e+09       1.607823676708e+10       3.533029674278e-08       3.597940055862e+11       3.333333333333e-01       6.191323100408e+12       1.552318193737e+13       1.764820194240e-03       1.527137242399e-01 
       1.333616741494e+06       4.198227846303e-10       3.433628941948e-01       3.885380707982e+06       1.418957510761e+04       1.063991177240e-02       1.892346910777e+10       1.982155807064e-01       8.703712349411e+12       5.874593864177e+09       1.574526540444e+10       3.533029674278e-08       3.498936099920e+11       3.333333333333e-01       6.020957427290e+12       1.509618324596e+13       1.766700299528e-03       1.525653735133e-01 
       1.324346287249e+06       4.257194667297e-10       3.457655735947e-01       3.831570316665e+06       1.418957270493e+04       1.071438952724e-02       1.879192211900e+10       1.996024161032e-01       8.464213648675e+12       5.752934282608e+09       1.541918968839e+10       3.533029674278e-08       3.402656418762e+11       3.333333333333e-01       5.855279677023e+12       1.468093109155e+13       1.768580580132e-03       1.524174379172e-01 
       1.315140275090e+06       4.316989615524e-10       3.481850596654e-01       3.778505301213e+06       1.418957028544e+04       1.078938860350e-02       1.866128955817e+10       2.009989498902e-01       8.231305192476e+12       5.633794201458e+09       1.509986681410e+10       3.533029674278e-08       3.309026049023e+11       3.333333333333e-01       5.694160852901e+12       1.427710231129e+13       1.770461037475e-03       1.522699169631e-01 
       1.305998257057e+06       4.377624319052e-10       3.506214698846e-01       3.726175335844e+06       1.418956784903e+04       1.086491265011e-02       1.853156506879e+10       2.024052498235e-01       8.004805638271e+12       5.517121443340e+09       1.478715693414e+10       3.533029674278e-08       3.217972090091e+11       3.333333333333e-01       5.537475507795e+12       1.388438263345e+13       1.772341672990e-03       1.521228101715e-01 
       1.296919788305e+06       4.439110569183e-10       3.530749225465e-01       3.674570237825e+06       1.418956539558e+04       1.094096534155e-02       1.840274233855e+10       2.038213841315e-01       7.784538633487e+12       5.402864911432e+09       1.448092309727e+10       3.533029674278e-08       3.129423647343e+11       3.333333333333e-01       5.385101646482e+12       1.350246643271e+13       1.774222488124e-03       1.519761170712e-01 
       1.287904427083e+06       4.501460322736e-10       3.555455367768e-01       3.623679965493e+06       1.418956292497e+04       1.101755037799e-02       1.827481509900e+10       2.052474215184e-01       7.570332678208e+12       5.290974567097e+09       1.418103118841e+10       3.533029674278e-08       3.043311776953e+11       3.333333333333e-01       5.236920630654e+12       1.313105649231e+13       1.776103484332e-03       1.518298371992e-01 
       1.278951734707e+06       4.564685704373e-10       3.580334325270e-01       3.573494616297e+06       1.418956043707e+04       1.109467148551e-02       1.814777712528e+10       2.066834311673e-01       7.362020991649e+12       5.181401407967e+09       1.388734986990e+10       3.533029674278e-08       2.959569432207e+11       3.333333333333e-01       5.092817086554e+12       1.276986377270e+13       1.777984663083e-03       1.516839701014e-01 
       1.270061275546e+06       4.628799008955e-10       3.605387305906e-01       3.524004424876e+06       1.418955793177e+04       1.117233241628e-02       1.802162223581e+10       2.081294827438e-01       7.159441382302e+12       5.074097446485e+09       1.359975052405e+10       3.533029674278e-08       2.878131411302e+11       3.333333333333e-01       4.952678815142e+12       1.241860718654e+13       1.779866025856e-03       1.515385153320e-01 
       1.261232616994e+06       4.693812703930e-10       3.630615526017e-01       3.475199761154e+06       1.418955540895e+04       1.125053694871e-02       1.789634429197e+10       2.095856463989e-01       6.962436121647e+12       4.969015688890e+09       1.331810719674e+10       3.533029674278e-08       2.798934306583e+11       3.333333333333e-01       4.816396704735e+12       1.207701337993e+13       1.781747574145e-03       1.513934724537e-01 
       1.252465329456e+06       4.759739431752e-10       3.656020210437e-01       3.427071128469e+06       1.418955286848e+04       1.132928888766e-02       1.777193719781e+10       2.110519927731e-01       6.770851821353e+12       4.866110114630e+09       1.304229654229e+10       3.533029674278e-08       2.721916455169e+11       3.333333333333e-01       4.683864646056e+12       1.174481651958e+13       1.783629309451e-03       1.512488410377e-01 
       1.243758986320e+06       4.826592012337e-10       3.681602592515e-01       3.379609161720e+06       1.418955031024e+04       1.140859206464e-02       1.764839489976e+10       2.125285929990e-01       6.584539313843e+12       4.765335656216e+09       1.277219776944e+10       3.533029674278e-08       2.647017890945e+11       3.333333333333e-01       4.554979449619e+12       1.142175808598e+13       1.785511233292e-03       1.511046206638e-01 
       1.235113163941e+06       4.894383445558e-10       3.707363914273e-01       3.332804625551e+06       1.418954773411e+04       1.148845033793e-02       1.752571138632e+10       2.140155187052e-01       6.403353536158e+12       4.666648179476e+09       1.250769258843e+10       3.533029674278e-08       2.574180297871e+11       3.333333333333e-01       4.429640765380e+12       1.110758667209e+13       1.787393347194e-03       1.509608109203e-01 
       1.226527441618e+06       4.963126913762e-10       3.733305426376e-01       3.286648412547e+06       1.418954513996e+04       1.156886759286e-02       1.740388068779e+10       2.155128420196e-01       6.227153417007e+12       4.570004464234e+09       1.224866515924e+10       3.533029674278e-08       2.503346964581e+11       3.333333333333e-01       4.307751004609e+12       1.080205778770e+13       1.789275652697e-03       1.508174114038e-01 
       1.218001401576e+06       5.032835784338e-10       3.759428388166e-01       3.241131541466e+06       1.418954252766e+04       1.164984774193e-02       1.728289687596e+10       2.170206355729e-01       6.055801766931e+12       4.475362185375e+09       1.199500204081e+10       3.533029674278e-08       2.434462740222e+11       3.333333333333e-01       4.189215263906e+12       1.050493366909e+13       1.791158151353e-03       1.506744217197e-01 
       1.209534628943e+06       5.103523612307e-10       3.785734067842e-01       3.196245155489e+06       1.418953989710e+04       1.173139472501e-02       1.716275406384e+10       2.185389725021e-01       5.889165171488e+12       4.382679894317e+09       1.174659214138e+10       3.533029674278e-08       2.367473991518e+11       3.333333333333e-01       4.073941251311e+12       1.021598309399e+13       1.793040844727e-03       1.505318414819e-01 
       1.201126711730e+06       5.175204142959e-10       3.812223742407e-01       3.151980520496e+06       1.418953724813e+04       1.181351250958e-02       1.704344640535e+10       2.200679264539e-01       5.727113887374e+12       4.291917000849e+09       1.150332666983e+10       3.533029674278e-08       2.302328561010e+11       3.333333333333e-01       3.961839214442e+12       9.934981201588e+12       1.794923734396e-03       1.503896703128e-01 
       1.192777240814e+06       5.247891314520e-10       3.838898697813e-01       3.108329023368e+06       1.418953458063e+04       1.189620509085e-02       1.692496809506e+10       2.216075715885e-01       5.569521741407e+12       4.203033755361e+09       1.126509908805e+10       3.533029674278e-08       2.238975726443e+11       3.333333333333e-01       3.852821870618e+12       9.661709317513e+12       1.796806821948e-03       1.502479078433e-01 
       1.184485809915e+06       5.321599260859e-10       3.865760228964e-01       3.065282170308e+06       1.418953189448e+04       1.197947649202e-02       1.680731336787e+10       2.231579825829e-01       5.416266032290e+12       4.115991231435e+09       1.103180506426e+10       3.533029674278e-08       2.177366161280e+11       3.333333333333e-01       3.746804338898e+12       9.395954783611e+12       1.798690108985e-03       1.501065537130e-01 
       1.176252015576e+06       5.396342314235e-10       3.892809639765e-01       3.022831585191e+06       1.418952918954e+04       1.206333076442e-02       1.669047649879e+10       2.247192346344e-01       5.267227435070e+12       4.030751308796e+09       1.080334242735e+10       3.533029674278e-08       2.117451896291e+11       3.333333333333e-01       3.643704073993e+12       9.137510792428e+12       1.800573597123e-03       1.499656075700e-01 
       1.168075457146e+06       5.472135008080e-10       3.920048243308e-01       2.980969007930e+06       1.418952646568e+04       1.214777198776e-02       1.657445180261e+10       2.262914034647e-01       5.122289908241e+12       3.947276656615e+09       1.057961112209e+10       3.533029674278e-08       2.059186282206e+11       3.333333333333e-01       3.543440801998e+12       8.886176226239e+12       1.802457287988e-03       1.498250690709e-01 
       1.159955736760e+06       5.548992079818e-10       3.947477361744e-01       2.939686292872e+06       1.418952372277e+04       1.223280427027e-02       1.645923363363e+10       2.278745653229e-01       4.981340603386e+12       3.865530717167e+09       1.036051316534e+10       3.533029674278e-08       2.002523953395e+11       3.333333333333e-01       3.445936457890e+12       8.641755500498e+12       1.804341183221e-03       1.496849378811e-01 
       1.151892459315e+06       5.626928473731e-10       3.975098326537e-01       2.898975407210e+06       1.418952096067e+04       1.231843174898e-02       1.634481638541e+10       2.294687969899e-01       4.844269777317e+12       3.785477689811e+09       1.014595260315e+10       3.533029674278e-08       1.947420792546e+11       3.333333333333e-01       3.351115124744e+12       8.404058411609e+12       1.806225284476e-03       1.495452136744e-01 
       1.143885232459e+06       5.705959343859e-10       4.002912478372e-01       2.858828429423e+06       1.418951817925e+04       1.240465858982e-02       1.623119449048e+10       2.310741757812e-01       4.710970706629e+12       3.707082515320e+09       9.935835468699e+09       3.533029674278e-08       1.893833896312e+11       3.333333333333e-01       3.258902974630e+12       8.172899988874e+12       1.808109593419e-03       1.494058961333e-01 
       1.135933666565e+06       5.786100056945e-10       4.030921167341e-01       2.819237547728e+06       1.418951537839e+04       1.249148898791e-02       1.611836242006e+10       2.326907795514e-01       4.581339604603e+12       3.630310860521e+09       9.730069741178e+09       3.533029674278e-08       1.841721541911e+11       3.333333333333e-01       3.169228211125e+12       7.948100350521e+12       1.809994111730e-03       1.492669849491e-01 
       1.128037374714e+06       5.867366195415e-10       4.059125752901e-01       2.780195058568e+06       1.418951255793e+04       1.257892716773e-02       1.600631468382e+10       2.343186866976e-01       4.455275540401e+12       3.555129103261e+09       9.528565305469e+09       3.533029674278e-08       1.791043154640e+11       3.333333333333e-01       3.082021013414e+12       7.729484563688e+12       1.811878841101e-03       1.491284798214e-01 
       1.120195972677e+06       5.949773560408e-10       4.087527604061e-01       2.741693365106e+06       1.418950971774e+04       1.266697738330e-02       1.589504582959e+10       2.359579761630e-01       4.332680360479e+12       3.481504317684e+09       9.331233912684e+09       3.533029674278e-08       1.741759276281e+11       3.333333333333e-01       2.997213481931e+12       7.516882508268e+12       1.813763783240e-03       1.489903804587e-01 
       1.112409078897e+06       6.033338174844e-10       4.116128099322e-01       2.703724975749e+06       1.418950685769e+04       1.275564391844e-02       1.578455044308e+10       2.376087274412e-01       4.213458612167e+12       3.409404259805e+09       9.137989141519e+09       3.533029674278e-08       1.693831534379e+11       3.333333333333e-01       2.914739585485e+12       7.310128744491e+12       1.815648939867e-03       1.488526865781e-01 
       1.104676314469e+06       6.118076286532e-10       4.144928626811e-01       2.666282502690e+06       1.418950397764e+04       1.284493108693e-02       1.567482314766e+10       2.392710205793e-01       4.097517469345e+12       3.338797353398e+09       8.948746360406e+09       3.533029674278e-08       1.647222612370e+11       3.333333333333e-01       2.834535109857e+12       7.109062384153e+12       1.817534312715e-03       1.487153979053e-01 
       1.096997303120e+06       6.204004371326e-10       4.173930584384e-01       2.629358660470e+06       1.418950107744e+04       1.293484323275e-02       1.556585860407e+10       2.409449361824e-01       3.984766660175e+12       3.269652676159e+09       8.763422690444e+09       3.533029674278e-08       1.601896220520e+11       3.333333333333e-01       2.756537607797e+12       6.913526965391e+12       1.819419903531e-03       1.485785141748e-01 
       1.089371671194e+06       6.291139136330e-10       4.203135379594e-01       2.592946264560e+06       1.418949815696e+04       1.302538473028e-02       1.545765151016e+10       2.426305554171e-01       3.875118396811e+12       3.201939946166e+09       8.581936969109e+09       3.533029674278e-08       1.557817067674e+11       3.333333333333e-01       2.680686350403e+12       6.723370330897e+12       1.821305714078e-03       1.484420351297e-01 
       1.081799047634e+06       6.379497523132e-10       4.232544429851e-01       2.557038229962e+06       1.418949521606e+04       1.311655998452e-02       1.535019660064e+10       2.443279600155e-01       3.768487307046e+12       3.135629508621e+09       8.404209714702e+09       3.533029674278e-08       1.514950833776e+11       3.333333333333e-01       2.606922279841e+12       6.538444509489e+12       1.823191746130e-03       1.483059605219e-01 
       1.074279063960e+06       6.469096711101e-10       4.262159162408e-01       2.521627569832e+06       1.418949225459e+04       1.320837343130e-02       1.524348864682e+10       2.460372322792e-01       3.664790367849e+12       3.070692322856e+09       8.230163091544e+09       3.533029674278e-08       1.473264143150e+11       3.333333333333e-01       2.535187963359e+12       6.358605600937e+12       1.825078001477e-03       1.481702901121e-01 
       1.066811354255e+06       6.559954120722e-10       4.291981014521e-01       2.486707394118e+06       1.418948927240e+04       1.330082953746e-02       1.513752245636e+10       2.477584550830e-01       3.563946840715e+12       3.007099949621e+09       8.059720875888e+09       3.533029674278e-08       1.432724538511e+11       3.333333333333e-01       2.465427548570e+12       6.183713663961e+12       1.826964481923e-03       1.480350236694e-01 
       1.059395555143e+06       6.652087416975e-10       4.322011433451e-01       2.452270908221e+06       1.418948626936e+04       1.339393280115e-02       1.503229287301e+10       2.494917118793e-01       3.465878208804e+12       2.944824538624e+09       7.892808422537e+09       3.533029674278e-08       1.393300455696e+11       3.333333333333e-01       2.397586719970e+12       6.013632607305e+12       1.828851189284e-03       1.479001609721e-01 
       1.052031305777e+06       6.745514512765e-10       4.352251876553e-01       2.418311411669e+06       1.418948324531e+04       1.348768775198e-02       1.492779477636e+10       2.512370867014e-01       3.370508115813e+12       2.883838816338e+09       7.729352632150e+09       3.533029674278e-08       1.354961199086e+11       3.333333333333e-01       2.331612656641e+12       5.848230083811e+12       1.830738125395e-03       1.477657018069e-01 
       1.044718247817e+06       6.840253572406e-10       4.382703811334e-01       2.384822296821e+06       1.418948020012e+04       1.358209895124e-02       1.482402308159e+10       2.529946641684e-01       3.277762306518e+12       2.824116074054e+09       7.569281919231e+09       3.533029674278e-08       1.317676917710e+11       3.333333333333e-01       2.267453991130e+12       5.687377387412e+12       1.832625292101e-03       1.476316459695e-01 
       1.037456025415e+06       6.936323015138e-10       4.413368715577e-01       2.351797047569e+06       1.418947713363e+04       1.367717099217e-02       1.472097273925e+10       2.547645294887e-01       3.187568568963e+12       2.765630156184e+09       7.412526180780e+09       3.533029674278e-08       1.281418581996e+11       3.333333333333e-01       2.205060769454e+12       5.530949352953e+12       1.834512691264e-03       1.474979932643e-01 
       1.030244285194e+06       7.033741518711e-10       4.444248077325e-01       2.319229238081e+06       1.418947404569e+04       1.377290850016e-02       1.461863873496e+10       2.565467684641e-01       3.099856678236e+12       2.708355448808e+09       7.259016765585e+09       3.533029674278e-08       1.246157961179e+11       3.333333333333e-01       2.144384412201e+12       5.378824258769e+12       1.836400324761e-03       1.473647435047e-01 
       1.023082676236e+06       7.132528023009e-10       4.475343395006e-01       2.287112531544e+06       1.418947093616e+04       1.386931613293e-02       1.451701608921e+10       2.583414674941e-01       3.014558341789e+12       2.652266868455e+09       7.108686444164e+09       3.533029674278e-08       1.211867601309e+11       3.333333333333e-01       2.085377676713e+12       5.230883731945e+12       1.838288194482e-03       1.472318965127e-01 
       1.015970850062e+06       7.232701733723e-10       4.506656177546e-01       2.255440678932e+06       1.418946780488e+04       1.396639858085e-02       1.441609985712e+10       2.601487135801e-01       2.931607146268e+12       2.597339851118e+09       6.961469379317e+09       3.533029674278e-08       1.178520803887e+11       3.333333333333e-01       2.027994620297e+12       5.087012656183e+12       1.840176302333e-03       1.470994521191e-01 
